validator_index,pubkey,status,effective_balance_gwei,slashed,activation_epoch,exit_epoch,withdrawal_credentials,attestations_total,att_missed_total,proposals_total,prop_missed_total,inclusion_delay_avg,rewards_sum_gwei,trust_v0
533,0xb728e108735d68d43063f106d056de899cafe546d0a6a93aa6faaf1a8a5772fb5d1a2ad107d96d491212fc8ee30c374f,active_online,32000000000,False,0,9223372036854775807,0x003f75727465a0814eb5ca848ac0d2f7608fd58250d9fa620f4fc852fc32d073,,,,,,,0.0
534,0x81258ff08df4574b0382702a07dc5852aab700508487369123063bfc072d7d469849012e3a93e783f318e1c22c47243c,active_online,32000000000,False,0,9223372036854775807,0x00770f534e1968976c776c784504743a718ac744eec957b4794104b985c70012,,,,,,,0.0
535,0xa9c52958391d8e527a1a9f2edb51a9358a4664d1444556bea21f05aa7fbe90640e0bc8ccf2b18db358f34408696a74e2,active_online,32000000000,False,0,9223372036854775807,0x004f3aa566ad03d591cddd4e114ab1a5eebb59133d6b1ed38aa7869f2fa8bfeb,,,,,,,0.0
536,0xb83c8013ccdd911fc4513fd1cfa6baafb7b28332fc45d32cf220f6c16e3f26eecc44fd6df4b5efdc754c65d63f2bb10e,active_online,32000000000,False,0,9223372036854775807,0x00162e82d351502e0392f50f5c639353d78e68014288ea075338998afd4caa7e,,,,,,,0.0
537,0x8bf825b1c7fe4aa19cd0d0f566644dffefca2704e0508ccb374a5ec676517248b6e4dd3c34848fe779f15d669a6ad042,active_online,32000000000,False,0,9223372036854775807,0x0030e8a9f061962d049c646e1cfe0e58e3af8faf67b58fa3bb1d197b03d5fcdc,,,,,,,0.0
538,0x994aefcc9dfff1889cbb01b223a9287a6cdd57e98dfd0682348ee28baff62e4cab5a02d177cdc5a8d3e83f73bcfdeaf4,active_online,32000000000,False,0,9223372036854775807,0x0027b53e8cc62da4674abe6d119ac9404187e1ce71e4c690d071761c6a9401dc,,,,,,,0.0
539,0x81fb666a7cd7d1b23a019301605e7131e8d61a76571edef3bb21e1828764a6078afe0b11b6a2db52efbf8d2e68cb85a4,active_online,32000000000,False,0,9223372036854775807,0x00c7ecf11eee3ec4f2be2358a4a135512d0e2c702378893c373edf96ce2d96c3,,,,,,,0.0
540,0x877e3b966181b5b521aeb4ce1bb11554e7f56d9065e4c849e2046ab6470bb9aa3fc407b0b676e60a60ea7570b3260c7a,active_online,32000000000,False,0,9223372036854775807,0x00a3fd72d132b3ad83c0f1bb5a25289fb2de898f451a1a7323dad2ba235adfde,,,,,,,0.0
541,0xa5e5ba5a0c2dc0cc2f333532d95f98ac42ecca39bb150cf1756abcde244a3d095fc2309c081d7fdf5875af7b23995576,active_online,32000000000,False,0,9223372036854775807,0x009c2d969d9ba845f75c11e1b70b9dd8b22079e570f9a5bee82a5edc4fb5503b,,,,,,,0.0
542,0x97731915fd0efb66c53dd3887e035bbc922bdca22a37718b161a6bf66c6acde5a1d4dbc5d0d01b5500d0893ed869ddf6,active_online,32000000000,False,0,9223372036854775807,0x0041c7ced5070d78368708baec03def12668d24b30637b57fbde19d3b64a064b,,,,,,,0.0
543,0x899ad82f1d976c12d3fc9dbb8b21ee429bf972d491b74b29acb84ed9ddaa3c4ec326d3473df64a2e2f8caebd41b398cd,active_online,32000000000,False,0,9223372036854775807,0x0027ed11acf0ae78145d38724aade2915f295acc4412f0862aed622f6ce04aff,,,,,,,0.0
544,0xa161d7b4e7470a974651fb096ffa5dfcacac2f5fd236cfe3dc48543ac716e36c7c0e364b5ccbc304c1c31d3bb169f565,active_online,32000000000,False,0,9223372036854775807,0x00490e23b1b31d4fd9a49fe2c420345803e58b6d80a82be6a7f662621814768d,,,,,,,0.0
545,0x86db97592bfd8b40baedaec7143d19c1ff1fa892804c115017a537444f1072480593c34c9ccf067f1dc07d5c252bcded,active_online,32000000000,False,0,9223372036854775807,0x000eac6d6f072d66d2135b677a62d5118a2af9f329f9a880e790e9f6a1b6c87b,,,,,,,0.0
546,0xa79e5de86e7d7a748ce3c2c6155d79fffaf8b0dd84677c2271e29a032b7c6e66514b6306381283c82b65b4f082a48aa8,active_online,32000000000,False,0,9223372036854775807,0x00bf4c6832d7442b604801e0409e74055058f301441b7362bfa029d3b3b6800b,,,,,,,0.0
547,0x8feaee3e11254e9ee27dcae24622f8cfe73a128361411ccfb65d704efd4508fc67e0b3129dc110e47c1770bc9e4ae292,active_online,32000000000,False,0,9223372036854775807,0x00a4562aa40c18a21b7de6b4de8b444652251a7f68d475516dacad35e34cb384,,,,,,,0.0
548,0xa0403682106e9510ac72201aac6b51479392831407a07551a9434fece9393ca6c54183fca46a65daad73a2f4b17c2616,active_online,32000000000,False,0,9223372036854775807,0x008fc21ba92c5c3048b904ffcf43bfd76f6710ddcfdfe874971d81ee3f8c9d74,,,,,,,0.0
549,0x9429f65d185444f8b6900e8bda6207ab33962de1b774f747024dc97da339bdc1dc02cb602e86f84b3d2993334653c414,active_online,32000000000,False,0,9223372036854775807,0x00cd239a0bd57c33866d2d8a80821e7c7611a4d1552c8d59632bb694feca7a7a,,,,,,,0.0
550,0xab23563c64f1d95f0d5b30a0f8209953ea340d9e851e0221dc24f9a10092b56a5331383ecf15499f89fd32500b741f30,active_online,32000000000,False,0,9223372036854775807,0x006bf92f76f37acf0ec7fc62e8272c3ca0ffcf97426a813b04b9b97e060493da,,,,,,,0.0
551,0xb44a24110e961825837e7ed8129e2c19ecdc6fe50f4ac1293a7563dfec537ccb5f35fbdc9c9691ff4789d070b06fb58d,active_online,32000000000,False,0,9223372036854775807,0x00c494ef149332c0cfb38047d14f3ffe4063e19051f4a4022653286f609b3fbc,,,,,,,0.0
552,0x91a4b28d1f118e0a0eb436a9fff63e34f92a9fbdedded66bb163c716fcfab11d8d80b710c6249e5be8db69ec6e59c30f,active_online,32000000000,False,0,9223372036854775807,0x00da1255ab094f5a1c435d2979dcc50b0d9291bbf26ebe8401d9788d70d48960,,,,,,,0.0
553,0x8de3393c541dd46e69e63b01005e2cbade5515fae995b08c5afcac3b865536ef9fdf8ef9d8f8f4aa420126940585f781,active_online,32000000000,False,0,9223372036854775807,0x0080b6319e41530df6965d8df65a0762e22d5e2065e80a57b13a686375532729,,,,,,,0.0
554,0xa083d0d0f66bd07375b50b0fe47347b1dbd4245e3ab995bb8825ab73b86001d4ae290f6c1d1882d41d82c226e2eac195,active_online,32000000000,False,0,9223372036854775807,0x005b0416c673f8326e32dbb253cd6364cab799013ea161b0f681eb335dedcc17,,,,,,,0.0
555,0x93a972acb2e4c0b907b032f2f1e75e4515f0cff529b10970b5e778882900bb9af26739917bd02b1e860e8b06da5a239e,active_online,32000000000,False,0,9223372036854775807,0x00146577f37c451cf9f3a3335dab73607d6fa5c25ca878fda7582860419acfd7,,,,,,,0.0
556,0xa75cd181eb0416359e9726a0c8835efc90467e9b9607d6831206b11d6bb2e54646b5f0f1c77456ae5f86ce01f5c774d3,active_online,32000000000,False,0,9223372036854775807,0x001e545dc8edf1942d03f5826ddd79b486b2503722a74b0d17c38c3945f98a44,,,,,,,0.0
557,0xb3327c24376c09c1b4171b2467eac2f2cfe39194f2d20cef244feda39af825fa793679d72026edf3fa45016f2b529ae9,active_online,32000000000,False,0,9223372036854775807,0x00bd34c383d5a487ce46d436b4d595ac1baabd83d70fa5122609c474aae3a635,,,,,,,0.0
558,0x97eb98d5e2753be91cb3c7601933ee60e3af922dd07528cba527057e8f9a775c208cb9cf7b75504fabdab5cd5673df41,active_online,32000000000,False,0,9223372036854775807,0x004186c8312015afcb96fe338866442152f1b5a3bf38663a1406b668cf76e7e5,,,,,,,0.0
559,0xa44295d12d89c290e8abc087fa66e675b66ed9a37f0cfdc9ecddb4814144e8ad64db490ae6cb05a69ffad493dd11fe9d,active_online,32000000000,False,0,9223372036854775807,0x00321e6c8ef231f65baf257494b27b1f80bbd63cfa790b4913f8b150e79b75ab,,,,,,,0.0
560,0x95acae2f84b42c1a5896dd35100614c1a3b8e19b47163c458f660d346ef8a88cc60b74011f47e02acdeaecc7b946a18b,active_online,32000000000,False,0,9223372036854775807,0x00584de767368018b3e811c624625acd774e57be2a9a7e32ad6d508ec5d00b94,,,,,,,0.0
561,0x9764a43216493b2ed0113752cea49256c7dd8d5a2df16ca5aa46efea2765e4ce3320c4513f9ab3bd908be8175d1b3b3f,active_online,32000000000,False,0,9223372036854775807,0x007727596037b992f923afaef7e9f73a0e00948420e909fe40b1629895e7f302,,,,,,,0.0
562,0x8997510c35f4aa2c29ca08fc328eb7bc1bad4fa5806fbe97961d3825182986882cf3230de8a4505fca7c08e537b76ed1,active_online,32000000000,False,0,9223372036854775807,0x0034155516e115672e94a5f1f7c5e4dd64af6c4d23096c681f7e82883fda8671,,,,,,,0.0
563,0xaa3918f5b2f9ee75a61320467abb4d50ac217a318785058d8734b7d0d204ac1e88117e95beb5e14405fd836c11b8bec1,active_online,32000000000,False,0,9223372036854775807,0x009ed1d58217810dab5cccc8bc04cf15047bfa88ad74f6661bee37623e576798,,,,,,,0.0
564,0xac7e866d09c48c71012c6da463439fc98425c1ab61bb2b114bfcca09c747b32d1f67265ce9ae4b7174803e6ef2cf3104,active_online,32000000000,False,0,9223372036854775807,0x00224e5e75d21505fcd3c61b41b9b2ad39e559853bc226aba6282e66801ab102,,,,,,,0.0
565,0xafcaa77064550b0c3b80f6d6524f3796f7b0a077190ab9ab0eac114b5f622cea50b9eba2d7f9f7987feeb84e3f2c9333,active_online,32000000000,False,0,9223372036854775807,0x006f3cbda9629b4770fc3e14b39eab14da133b260136b72cfe2dc4f75af6fdc0,,,,,,,0.0
566,0x8909697466801c48cfb6320878023f94fb096521c83dc8194e703536b8fcc6568443f159c863b4ed4fd6ebe8f72e9634,active_online,32000000000,False,0,9223372036854775807,0x00cda3609981c1bc0bd6a8418194208f319a3dbf39c6b0ee0a95ff0a21db367a,,,,,,,0.0
567,0x8bff0ee8abe4841dfea766bd52c88a459fb1ce43b6f839f6d0d9973e6de55aee7e17222d726344025f280fb87e48d367,active_online,32000000000,False,0,9223372036854775807,0x005e97a602ff11a2580571b9802a602ef0251a203270fb5ff0045c5d9d4feb97,,,,,,,0.0
568,0xb7b1b096b46208d7bef7348b2d147024f31dc86f655ee50051fb5ae9ed72c2ddf912190bf9a15147fd4560423e4cc9ad,active_online,32000000000,False,0,9223372036854775807,0x0081b9efb0487cf42a931a07676318da2c576b9d38fc634fc34d7ecd71a48c22,,,,,,,0.0
569,0x932b42ad9a01e2c489958bb212af2dc016f02dd2750980f618420b6f8fccb469de8bc63c0b594f06464a3f09169a8825,active_online,32000000000,False,0,9223372036854775807,0x00894589f9fd593b34af6596a748b278a6fe49eb409943f87c977aa8086e0c71,,,,,,,0.0
570,0x9930ec930631f6fd5f7effbc93b6bd67f56e7847ac3fd1df508f3eb2115d0c659c986fcd6d66f3ea38a62de1b04d03ab,active_online,32000000000,False,0,9223372036854775807,0x000bc6ab90016b795866be652bf282f8f21e66b68041ff73833b628d4c4cb76f,,,,,,,0.0
571,0x905b4cc0584b0ee53e71768a9f4d870a7847f675c6b75e1932d7f017e84f90066d5d5cab63c034a7eaf7508618378ce0,active_online,32000000000,False,0,9223372036854775807,0x005f90110516af6399092703864c670e50b518ca90d364b6b7f8ba9aab279b03,,,,,,,0.0
572,0x99cda6b004a4d4cd1890c47c388fc68dd2bbdb32dac971de673a68dea20506f8bf46c863ea57eea5382a07702393eeda,active_online,32000000000,False,0,9223372036854775807,0x00d6985afcf1ecf32ae738fa864756807f72606ce3d60399a4fe7c0403235859,,,,,,,0.0
573,0xa36473cbd8dde0a2ea2fc8534d1f61c4fb0817b240ff20fb49efef2b8d0863f85035f0d3c4bb00cb4cb3cbefc352e6f1,active_online,32000000000,False,0,9223372036854775807,0x00bad8e887fec631eca00de927f6a836143d5560c253b00f30e656d516e5df5d,,,,,,,0.0
574,0xaf88a6becce08c345ad693e9dd4bc5a6d98f168d7bb5b74af7154504830e36973c505e81c0a8a297d2ebee9f70c51380,active_online,32000000000,False,0,9223372036854775807,0x00c0e4322fd5e51274a0051cf0e4b1192504acd2fddf5c09b3585588e8fb7b42,,,,,,,0.0
575,0xb7615544229877fa87b0a2651c9fb857924c32e8e90b1b527441015c2c6f32b2e494eae008a9bcff326f3733b60edd54,active_online,32000000000,False,0,9223372036854775807,0x00896c5949cff15d7648babd1643928adee470c5a56f73cb8c547074fddf6390,,,,,,,0.0
576,0xaa6512a88f97f42a802fbd4b43e1199ab6c3e22b1ab04ba8c3188045b73b8ca1c7823018c46d6b6bcad745d14bbf9610,active_online,32000000000,False,0,9223372036854775807,0x009fba6c60c07805b2bfd8a16ca58391f9d44c37796d882e713d94de92a03844,,,,,,,0.0
577,0xb0fecf0f1ce16a5d69ca6e3f7df48100d3f7f97ba8b62284b6f6cd1a5325cb61c24774b7c51e3c6105d1de422c2cbe90,active_online,32000000000,False,0,9223372036854775807,0x005570ad1fcca067c67d1432416e71957daa7f666ff336c6bd67f88f9ef8e762,,,,,,,0.0
578,0x967fbbfa5ccdb71f02a8dac008a2a0c5141cf38a65830cef70a0f7d35e07a45f2583be185049384ce79ca46624ac106d,active_online,32000000000,False,0,9223372036854775807,0x0076842151425a6ed27af21ccc00581dd3d38ebf4fe8f8f5e5db9de0a426b98c,,,,,,,0.0
579,0xab456158fe12b57cfc613240e9530dbffeeba60399ede079cede5313a8030ce11c3b1739f378b4f7d036189b65ccb9c4,active_online,32000000000,False,0,9223372036854775807,0x005a051720bd0937311435e6bc5f44e858e3cf745b35dac553bf0b017d5e265e,,,,,,,0.0
580,0xafa8358c1924af895d3fd16d698e2799f9d5c83f0f50101d4e4d6040eaa4e21251c31b8899d5bb150db49ee73eb9d2b2,active_online,32000000000,False,0,9223372036854775807,0x0082c193c2ccb02a3b17131e64c3b6a5469300249419bebc77f9729e9f0a940f,,,,,,,0.0
581,0xb106ef9d8316f40544bc505dd6b4543ac92b4632b3c311c2568856b41ac73dbabae449fab788795125f987dc285aca5f,active_online,32000000000,False,0,9223372036854775807,0x0015267a1c2269ae3f11dee1d7bc36f40e40f468a53da916a1dfbdfc586840e9,,,,,,,0.0
582,0x84d2262840564faee0f6f757536cb010eae98c24a808a526b12d73fe04df79c246dd247f28fba91a668f6c7618773d01,active_online,32000000000,False,0,9223372036854775807,0x00a427c569beaa1d8cb63201cd137cf069e5057e95f36a45fef998857be0eca9,,,,,,,0.0
583,0x9663cda398d72bf5bdd4bbc49651bdefb88f5dfb32e305a7f70a968cbd1e6f4ae7cd50e675393e04ec56f7566bbc153c,active_online,32000000000,False,0,9223372036854775807,0x00f870a35eef9f4cafb793419f1e7a662279af746d80f22ab853c00473bf7593,,,,,,,0.0
584,0x8a9fb6b21d80d880fde3841f7696bd373b09a8079d979904c194c1d6e8e6aa9c863b5ca9d1fab989d1ecf30ae4511ef5,active_online,32000000000,False,0,9223372036854775807,0x00df7a52f6bb1f6098254a640709eb1ccb5f9b82e4001926a739ff951b61827b,,,,,,,0.0
585,0x903b7d1d8dd3c3dbaff36ac939b80a89ea467e9f3ac8e1da69966983ddb706c471c36d9907f729123518df250cf87af6,active_online,32000000000,False,0,9223372036854775807,0x007f5ce17ebfba8493921008bbdf4399fad984ddad8bf0ec2101cd2c98f93ee8,,,,,,,0.0
586,0xb6f69f15f84ff114e79f2bd1130541c554300979c7d8c00027fe508e0574ba46063cdcf911e67cd0dfaa623020e4e480,active_online,32000000000,False,0,9223372036854775807,0x0048f6904caf976e72ec14a9eee7c9df6f15cbe5c2013fe48a8d83fd661fcbd4,,,,,,,0.0
587,0xa1f7b7caf23c69571a0c3918b143dc391341b41e57a1823883d0886769f54e28e6f067bcb46bc853101432549ffa3e92,active_online,32000000000,False,0,9223372036854775807,0x00e8643c2543330f5651d4b6b04ac4dcf51b413e07a1e450675f7d8eb5691d2f,,,,,,,0.0
588,0xb85aaad03be6d91edb8c3bde1d3b9e0bc7d03d705b59ee6f286451d8d5ece13052c64e77364a67a709be4af72db47870,active_online,32000000000,False,0,9223372036854775807,0x00c41003add09c90c2bb772184e56071b454f937fe97edfb50fcbff21b2b031f,,,,,,,0.0
589,0x9259db5c966bf20a78c58871c0933cdf73c31b881d49f2c840137c4c26ca66d21030519b307f72db9e5dd754da23615e,active_online,32000000000,False,0,9223372036854775807,0x004d6a9e8b2cbdddc484cdafca430a5eee7e4d6ca8ba8a54918dcbac2f6d6309,,,,,,,0.0
590,0x8e91036cc16397d86bb5d92036d4eea64ee3fadcd4027fd43e622ce29abcc23364b3338731d1300a9c7fd71ac91d9e50,active_online,32000000000,False,0,9223372036854775807,0x002066c51c726afc18c43d8fcf75d13983ad76a7ca6a8d836a2f9e0d3bfd014f,,,,,,,0.0
591,0xb95566891c32a3b04d816d18026cff34f166c078a8feadb95323bccdf26017c18dd9714473db0cce1590590e96e8cc26,active_online,32000000000,False,0,9223372036854775807,0x007b423cc360b901bed7677976563dc5fc600d2ad1b2b88233a8c93b6d5cdecf,,,,,,,0.0
592,0x89f303c129afb12280eb21a016c23618975f866f496599ba464cd2589935cff6590ab0acb9aaef3c59b007a725e830ca,active_online,32000000000,False,0,9223372036854775807,0x000be38c57e6db8783d8f57611e25368c00e0256081f6b6ea75b74d7364f3c02,,,,,,,0.0
593,0xb31d500227d528ec8df9665e4880b41b9dc70e42172b173bfdb042b549d3ca1751510b3d6ffd47a85f133c2c912d4433,active_online,32000000000,False,0,9223372036854775807,0x0079695b3ec3410f8f17155902030dc2ddc0964309f285bee6cf857b54b62ef4,,,,,,,0.0
594,0x80b89fe84283273856252faa6a46bbfc08b3e80ddb22ac00edbab2f51d03d4aba1b4cc8248bcef312faf6230ca8f913c,active_online,32000000000,False,0,9223372036854775807,0x000e14407f250b05760096b1d4942a52011fe662123bd211bd6157e516503310,,,,,,,0.0
595,0xabfa736171c570a3be1d94ace6ae185ade88e5a68e681bc8793a0a0bed2644c1931ff302647d0f986cfa0890a97966c8,active_online,32000000000,False,0,9223372036854775807,0x00603b58e393c377e8652c794ddcf88a048049bc351d229d9a88247390c9beff,,,,,,,0.0
596,0xb7a465ecbf1141a77a81a56caf5d1ab0137cea34c836149666a0c4b9131ae56af8d074c447d4a4c5e2646f9d7fddc24e,active_online,32000000000,False,0,9223372036854775807,0x007234e7d168196483721a6c74187ab68c550dcae92619e9bcdde7e802ee525d,,,,,,,0.0
597,0x909ea7f6f4b02509bce122922f14fb84d0fb4300d5ea7e7217ff6656357ccbbd7dddd40ac950480bbe6cad665bfa4202,active_online,32000000000,False,0,9223372036854775807,0x00adc5e92be773ff3463eddf67466f88dabf9cb2d26d7310485d9493b66dfa44,,,,,,,0.0
598,0x8a515e4fdab922ed7cae04a2efba3cdd88af206689b1db7ad1c8ffe2a3d9d52ade1e9d8afe9500beedf085805f3a1188,active_online,32000000000,False,0,9223372036854775807,0x0031fb3a1f7ebfd9818c7c46603ad03a49fba1a0a335e4ac73cb5a975314192c,,,,,,,0.0
599,0xaf0d3e1456f2abc8bbdbf7526f5282fc970457a2cad658f0199d33c91ddaea3f7dd007366cff9606b0e193f3b3c010b8,active_online,32000000000,False,0,9223372036854775807,0x00e552875b9d6b3e96f815cc5fa91d2a28121b3538498e179e8d42ae19d8b31d,,,,,,,0.0
600,0x962ebd57b6a8edd036a334895b17453909891c6205fdf95a7bb60714eaf41d16ce6c68388b06948b240c73488a003e5d,active_online,32000000000,False,0,9223372036854775807,0x0086c1d3eac8d1ec1a30752a51bdbd46b01e5c14987609a2347d9f00741bae43,,,,,,,0.0
601,0xa9f2a56d17abde7d135717dddc6d4f4c8887948170f90ed5c5df22859e18dcddebe662d46d57c45a4be27be36bc43898,active_online,32000000000,False,0,9223372036854775807,0x00fc76579f61385871edb2f726c0ff9fae187eeee6da8cf8b425a056c308e0c6,,,,,,,0.0
602,0x9753d1bdc68fc699844cad7c512527d4c2b36b06b53219329214469586a81f3fa6dfa796b095d4a4d8514c37970a779f,active_online,32000000000,False,0,9223372036854775807,0x00ec5ed0a4c0a9ea7ae7a09768bc491d2f425237844d25a55f372d44dbe6d486,,,,,,,0.0
603,0x90253b6b52f87507da02489d6e83d0220fda984a61d8a29b691efe7fa8b3466d5956c4d6d40d7ff3fa803f676a983090,active_online,32000000000,False,0,9223372036854775807,0x00d153ece0ac224a403236b93d4d264afcf56d53c64b332ea583dc7ff2be661c,,,,,,,0.0
604,0xaf2722729d193b3bed1f97fd59f24813fc7cd031816039f428a12982cac62f96f1def6fbd3d0ce96aacd24cfdceed01a,active_online,32000000000,False,0,9223372036854775807,0x000692a222d8a615589d1b38c38e6701d8323bf3147922a40dc37318da99e3e8,,,,,,,0.0
605,0x94a7ae0b2f738481bb12fc07feae69b1ab0026c53c811d6579d2e3bc67a6363f4fd4c1d7b08053530ebe79ac88d24b12,active_online,32000000000,False,0,9223372036854775807,0x00eb04464b8861283af2d61e10388e020239665ba0ceb0269918211faf628137,,,,,,,0.0
606,0x974fc54836f823741938e0030c3d294515726ece37d7947ba0eca3c84ddb5aacc59d4a0fafe6abfffa21177dfb4f1762,active_online,32000000000,False,0,9223372036854775807,0x0012c2b703cdc8d5e44fced8078e2a660b4ea0f2329c89567d4ef7ed720142ee,,,,,,,0.0
607,0x8517afc8357a99fa4117471eaaa096a11735041a51a348ce4de7735c88cc4874f2f2e6894db343db7e4ac9e56afd9dc7,active_online,32000000000,False,0,9223372036854775807,0x002f24f2da7b3714a57578ddedb5f7cedba40fc41428bc9cb1d12e0c0b9e109e,,,,,,,0.0
608,0xb37db0ecd475994afbb3a6dc5d3e35f2a83bb1300c35269ce1a7997ec55dbcd8e32629bc447447362fd1b698e18b4abb,active_online,32000000000,False,0,9223372036854775807,0x005ef5f1d9913ffd166920682a3f4819b3914199f759cec44a382362a1a86f6a,,,,,,,0.0
609,0x881ce6a0b327cae225dfc5f8c5d81a7460734b9208e74c4d071719fb39b4487f6715c5d7fb7a4c1cadc102443768c14f,active_online,32000000000,False,0,9223372036854775807,0x00ba11b8dd79de80d00db637fab1a44923eebd169e76dba6132fa0723ec8343b,,,,,,,0.0
610,0xa5a63e2b95b40ece23d8c96609bdebae505f835c9a166c2b1d0a1200ca3da684467a55ce6bfbd35b290fc49ddada301b,active_online,32000000000,False,0,9223372036854775807,0x002ed454591390cf0bf6b5c4500568754ddd34149ba245d1cc9b9636905d2916,,,,,,,0.0
611,0x8c289be89a44e507e29254a8c2c9779772e96bb2550bac6d860c9112037a7e9cdc506ad10e7edc1d4b8d68de5a140733,active_online,32000000000,False,0,9223372036854775807,0x008ea0a23f4c7a18bf22ee67551c693bac3405ba145aa8031b797229fd33358a,,,,,,,0.0
612,0xb4d011a3c9cbe893fb6a134d29348b8dcd8652f1577b5ba58f98e3693933dfedf681faa3d4ada502553229b07fa2f153,active_online,32000000000,False,0,9223372036854775807,0x003bc2a57a9d14b1e0a688a3b17ccb630df243b95c29b7f9626f1d89587eba9a,,,,,,,0.0
613,0xa0d175dc5a49747b83bdfb796d4281f277a08a10aeda3cc211618ec8ed32cdce70b1adca2c5a84110599762bc45123e5,active_online,32000000000,False,0,9223372036854775807,0x00ef2ce93f7d6c24e6b1eec3c49f248499425f292357e28c5a6ea1ab0f57b476,,,,,,,0.0
614,0xab8738e702ac580406fc6201f01885518a932d5a3861e00fd22c73837a977806bd70374bbc31ac2931bac9b2f0a22b86,active_online,32000000000,False,0,9223372036854775807,0x004ac42ca25bb8f6068be621c39be20ad876f9d323f7feee7e50538486f89c5e,,,,,,,0.0
615,0x92db88c2b526dba57d558055b54412fac5187f2c8ac55af2e1f74f6903e0e54048c1d0eb2262c30b9391645ce989ba4a,active_online,32000000000,False,0,9223372036854775807,0x0001e01dc20e05adb84e22d83887deec6459f918f57f0da3b09e62fb449828c8,,,,,,,0.0
616,0xae4a627e432e61ec39e3206da0737e8f3404f02076488e672c4f390cf73ebbf3ecc4af18e71281c796b7c058f0939a8c,active_online,32000000000,False,0,9223372036854775807,0x00141c7e0d10e8df60f71c842a77b702c87c487e4b45356df83cd03469f8e5d4,,,,,,,0.0
617,0xaee51a114e72f6c0850d48e604ef3c3620eaa0a15590d39d783ae835555b07d4e9bed51d4ed6b4e9fadae524269947d9,active_online,32000000000,False,0,9223372036854775807,0x0005a03a1e8369d0c25512930306277273cb6c30287edb590a55f9cc3e522fed,,,,,,,0.0
618,0xa1700054d7baea9b47bf2d04d79212086701ae94caacb15960def2a99f3bf47dbde64105cb6fb4a437bb489bedfd6abb,active_online,32000000000,False,0,9223372036854775807,0x00ffcc6acb67e92f829b8289257e26a178530211fd3e5275d4172dc74e9e8e35,,,,,,,0.0
619,0xb0e3dd9c225120ee1561e027973f64e1f6534a4edcc23104b60dc501646a2854bd2aacb749db796a84db47ca44ad85ea,active_online,32000000000,False,0,9223372036854775807,0x004c2ac28ae2b8c670bc3b258fc0586766e2c2c315d25a2e87144c119db052a6,,,,,,,0.0
620,0xa136bdbfcfa4e9057eacc81508093e532e88c19efcf4f335d391ac86f93bf5e13a84d41e7610b7f0aa21cc0f96162f71,active_online,32000000000,False,0,9223372036854775807,0x0100000000000000000000005250265a80f95a161f5ed0f93f119bcc17d23149,,,,,,,0.0
621,0x8f857d46315c8f381df96fe053e2f335a8e27fc13bef8dccf93aa0f334bdb53e09617c1461a83930a16eceb9b87eb892,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000f4d1645dd1a8a44a3dd197cba2626161b01163c5,,,,,,,0.0
622,0x910ccc050ddcca1f79f39f1d59656c970ad49c1ae2f33ac84da05eecf7b37291272ab453aa709b13cc110600f493095d,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000f4d1645dd1a8a44a3dd197cba2626161b01163c5,,,,,,,0.0
623,0x96839800422f9429372b9ffbbd147130856071c3ddd39446c2fed924c43e8ce98269e7f0e163c25f14d163afb7d6cc5f,exited,0,False,0,193074,0x0100000000000000000000002e5fe63e5d49c26998cf4bfa9b64de1cf9ae7ef2,,,,,,,0.0
624,0xb366becefe60424819fe9fbee926fe54ef569942f27a4d4db2b5e119323ff8b8c8f3cfca89e8f7bd76c16623364a4cb9,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000f4d1645dd1a8a44a3dd197cba2626161b01163c5,,,,,,,0.0
625,0xa949e5c841331f91c091fde3657f5d41b3dfa4af9e4c05d0c2971081cdb83bb2229b2011f6ba8a78c7726c5454bb775d,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000f4d1645dd1a8a44a3dd197cba2626161b01163c5,,,,,,,0.0
626,0x8760d5dbd3d6ca8a0b6e01e3b194ec19f41a182351de15aaf2e0cf9cf5c7b43d8b7a8290c6083b6ab2f5302035587f1e,active_online,32000000000,False,0,9223372036854775807,0x010000000000000000000000f4d1645dd1a8a44a3dd197cba2626161b01163c5,,,,,,,0.0
627,0xb458e3fa96c1659bdef6f79bac9e812f9c5fefcc7c07cca7e689cef54900abc8b4fc13ca0fdb23915eef70cfcf656c43,active_online,32000000000,False,0,9223372036854775807,0x02000000000000000000000022db5b3c92f20fb562bf45d86a88960652434f32,,,,,,,0.0
628,0x869e8888e570ba73c3c3419f148fa27b4751cd0e478225c1e5a0a52beb0fada484727e04a17697a356b5979dfcaac5f6,exited,0,False,0,366030,0x01000000000000000000000022db5b3c92f20fb562bf45d86a88960652434f32,,,,,,,0.0
629,0x95c16a1ba548e4d7af503921a92d4af407e6da7cc383ce5153916b2dfb49ccd27fd513a1a0599b8b0a2bf75c0c3dff10,exited,0,False,0,336448,0x01000000000000000000000022db5b3c92f20fb562bf45d86a88960652434f32,,,,,,,0.0
630,0xaa11c7df3f3ebd3ceabdfe00c13e291e09dc38566594c788ee537728d77db1f74df688fe4732dece6d04c5eb05e5dd9e,exited,0,False,0,336449,0x01000000000000000000000022db5b3c92f20fb562bf45d86a88960652434f32,,,,,,,0.0
